Date and Time,Travel Time,Travel Minutes,State
2024-11-05 09:50:00,1 hour 31 mins,91,Medium
2024-11-05 10:00:00,1 hour 32 mins,92,Medium
2024-11-05 10:10:00,1 hour 32 mins,92,Medium
2024-11-05 10:20:00,1 hour 32 mins,92,Medium
2024-11-05 10:30:00,1 hour 32 mins,92,Medium
2024-11-05 10:40:00,1 hour 32 mins,92,Medium
2024-11-05 10:50:00,1 hour 32 mins,92,Medium
2024-11-05 11:00:00,1 hour 32 mins,92,Medium
2024-11-05 11:10:00,1 hour 32 mins,92,Medium
2024-11-05 11:20:00,1 hour 32 mins,92,Medium
2024-11-05 11:30:00,1 hour 32 mins,92,Medium
2024-11-05 11:40:00,1 hour 32 mins,92,Medium
2024-11-05 11:50:00,1 hour 33 mins,93,High
2024-11-05 12:00:00,1 hour 33 mins,93,High
2024-11-05 12:10:00,1 hour 33 mins,93,High
2024-11-05 12:20:00,1 hour 33 mins,93,High
2024-11-05 12:30:00,1 hour 33 mins,93,High
2024-11-05 12:40:00,1 hour 32 mins,92,Medium
2024-11-05 12:50:00,1 hour 32 mins,92,Medium
2024-11-05 13:00:00,1 hour 33 mins,93,High
2024-11-05 13:10:00,1 hour 33 mins,93,High
2024-11-05 13:20:00,1 hour 33 mins,93,High
2024-11-05 13:30:00,1 hour 33 mins,93,High
2024-11-05 13:40:00,1 hour 33 mins,93,High
2024-11-05 13:50:00,1 hour 33 mins,93,High
2024-11-05 14:00:00,1 hour 33 mins,93,High
2024-11-05 14:10:00,1 hour 34 mins,94,High
2024-11-05 14:20:00,1 hour 34 mins,94,High
2024-11-05 14:30:00,1 hour 35 mins,95,High
2024-11-05 14:40:00,1 hour 40 mins,100,High
2024-11-05 14:50:00,1 hour 40 mins,100,High
2024-11-05 15:00:00,1 hour 41 mins,101,High
2024-11-05 15:10:00,1 hour 41 mins,101,High
2024-11-05 15:20:00,1 hour 41 mins,101,High
2024-11-05 15:30:00,1 hour 41 mins,101,High
2024-11-05 15:40:00,1 hour 41 mins,101,High
2024-11-05 15:50:00,1 hour 41 mins,101,High
2024-11-05 16:00:00,1 hour 38 mins,98,High
2024-11-05 16:10:00,1 hour 37 mins,97,High
2024-11-05 16:20:00,1 hour 36 mins,96,High
2024-11-05 16:30:00,1 hour 36 mins,96,High
2024-11-05 16:40:00,1 hour 34 mins,94,High
2024-11-05 16:50:00,1 hour 34 mins,94,High
2024-11-05 17:00:00,1 hour 32 mins,92,Medium
2024-11-05 17:10:00,1 hour 32 mins,92,Medium
2024-11-05 17:20:00,1 hour 31 mins,91,Medium
2024-11-05 17:30:00,1 hour 31 mins,91,Medium
2024-11-05 17:40:00,1 hour 30 mins,90,Medium
2024-11-05 17:50:00,1 hour 30 mins,90,Medium
2024-11-05 18:00:00,1 hour 29 mins,89,Medium
2024-11-05 18:10:00,1 hour 29 mins,89,Medium
2024-11-05 18:20:00,1 hour 29 mins,89,Medium
2024-11-05 18:30:00,1 hour 29 mins,89,Medium
2024-11-05 18:40:00,1 hour 29 mins,89,Medium
2024-11-05 18:50:00,1 hour 29 mins,89,Medium
2024-11-05 19:00:00,1 hour 29 mins,89,Medium
2024-11-05 19:10:00,1 hour 29 mins,89,Medium
2024-11-05 19:20:00,1 hour 29 mins,89,Medium
2024-11-05 19:30:00,1 hour 28 mins,88,Medium
2024-11-05 19:40:00,1 hour 28 mins,88,Medium
2024-11-05 19:50:00,1 hour 28 mins,88,Medium
2024-11-05 20:00:00,1 hour 27 mins,87,Low
2024-11-05 20:10:00,1 hour 26 mins,86,Low
2024-11-05 20:20:00,1 hour 26 mins,86,Low
2024-11-05 20:30:00,1 hour 26 mins,86,Low
2024-11-05 20:40:00,1 hour 26 mins,86,Low
2024-11-05 20:50:00,1 hour 25 mins,85,Low
2024-11-05 21:00:00,1 hour 26 mins,86,Low
2024-11-05 21:10:00,1 hour 26 mins,86,Low
2024-11-05 21:20:00,1 hour 26 mins,86,Low
2024-11-05 21:30:00,1 hour 27 mins,87,Low
2024-11-05 21:40:00,1 hour 26 mins,86,Low
2024-11-05 21:50:00,1 hour 26 mins,86,Low
2024-11-05 22:00:00,1 hour 26 mins,86,Low
2024-11-05 22:10:00,1 hour 26 mins,86,Low
2024-11-05 22:20:00,1 hour 25 mins,85,Low
2024-11-05 22:30:00,1 hour 25 mins,85,Low
2024-11-05 22:40:00,1 hour 24 mins,84,Low
2024-11-05 22:50:00,1 hour 25 mins,85,Low
2024-11-05 23:00:00,1 hour 24 mins,84,Low
2024-11-05 23:10:00,1 hour 24 mins,84,Low
2024-11-05 23:20:00,1 hour 24 mins,84,Low
2024-11-05 23:30:00,1 hour 25 mins,85,Low
2024-11-05 23:40:00,1 hour 26 mins,86,Low
2024-11-05 23:50:00,1 hour 27 mins,87,Low
2024-11-06 00:00:00,1 hour 27 mins,87,Low
