Date and Time,Travel Time,Travel Minutes,State
2024-11-22 11:50:00,1 hour 36 mins,96,Medium
2024-11-22 12:00:00,1 hour 41 mins,101,High
2024-11-22 12:10:00,1 hour 41 mins,101,High
2024-11-22 12:20:00,1 hour 41 mins,101,High
2024-11-22 12:30:00,1 hour 41 mins,101,High
2024-11-22 12:40:00,1 hour 36 mins,96,Medium
2024-11-22 12:50:00,1 hour 36 mins,96,Medium
2024-11-22 13:00:00,1 hour 36 mins,96,Medium
2024-11-22 13:10:00,1 hour 36 mins,96,Medium
2024-11-22 13:20:00,1 hour 36 mins,96,Medium
2024-11-22 13:30:00,1 hour 35 mins,95,Medium
2024-11-22 13:40:00,1 hour 36 mins,96,Medium
2024-11-22 13:50:00,1 hour 40 mins,100,High
2024-11-22 14:00:00,1 hour 36 mins,96,Medium
2024-11-22 14:10:00,1 hour 40 mins,100,High
2024-11-22 14:20:00,1 hour 40 mins,100,High
2024-11-22 14:30:00,1 hour 36 mins,96,Medium
2024-11-22 14:40:00,1 hour 36 mins,96,Medium
2024-11-22 14:50:00,1 hour 37 mins,97,High
2024-11-22 15:00:00,1 hour 38 mins,98,High
2024-11-22 15:10:00,1 hour 40 mins,100,High
2024-11-22 15:20:00,1 hour 37 mins,97,High
2024-11-22 15:30:00,1 hour 37 mins,97,High
2024-11-22 15:40:00,1 hour 37 mins,97,High
2024-11-22 15:50:00,1 hour 37 mins,97,High
2024-11-22 16:00:00,1 hour 37 mins,97,High
2024-11-22 16:10:00,1 hour 36 mins,96,Medium
2024-11-22 16:20:00,1 hour 35 mins,95,Medium
2024-11-22 16:30:00,1 hour 34 mins,94,Medium
2024-11-22 16:40:00,1 hour 33 mins,93,Medium
2024-11-22 16:50:00,1 hour 33 mins,93,Medium
2024-11-22 17:00:00,1 hour 32 mins,92,Medium
2024-11-22 17:10:00,1 hour 32 mins,92,Medium
2024-11-22 17:20:00,1 hour 32 mins,92,Medium
2024-11-22 17:30:00,1 hour 32 mins,92,Medium
2024-11-22 17:40:00,1 hour 32 mins,92,Medium
2024-11-22 17:50:00,1 hour 31 mins,91,Medium
2024-11-22 18:00:00,1 hour 31 mins,91,Medium
2024-11-22 18:10:00,1 hour 31 mins,91,Medium
2024-11-22 18:20:00,1 hour 30 mins,90,Low
2024-11-22 18:30:00,1 hour 30 mins,90,Low
2024-11-22 18:40:00,1 hour 30 mins,90,Low
2024-11-22 18:50:00,1 hour 30 mins,90,Low
2024-11-22 19:00:00,1 hour 29 mins,89,Low
2024-11-22 19:10:00,1 hour 29 mins,89,Low
2024-11-22 19:20:00,1 hour 29 mins,89,Low
2024-11-22 19:30:00,1 hour 29 mins,89,Low
2024-11-22 19:40:00,1 hour 29 mins,89,Low
2024-11-22 19:50:00,1 hour 30 mins,90,Low
2024-11-22 20:00:00,1 hour 29 mins,89,Low
2024-11-22 20:10:00,1 hour 28 mins,88,Low
2024-11-22 20:20:00,1 hour 28 mins,88,Low
2024-11-22 20:30:00,1 hour 28 mins,88,Low
2024-11-22 20:40:00,1 hour 28 mins,88,Low
2024-11-22 20:50:00,1 hour 27 mins,87,Low
2024-11-22 21:00:00,1 hour 27 mins,87,Low
2024-11-22 21:10:00,1 hour 28 mins,88,Low
2024-11-22 21:20:00,1 hour 28 mins,88,Low
2024-11-22 21:30:00,1 hour 28 mins,88,Low
2024-11-22 21:40:00,1 hour 28 mins,88,Low
2024-11-22 21:50:00,1 hour 28 mins,88,Low
2024-11-22 22:00:00,1 hour 27 mins,87,Low
2024-11-22 22:10:00,1 hour 28 mins,88,Low
2024-11-22 22:20:00,1 hour 28 mins,88,Low
2024-11-22 22:30:00,1 hour 28 mins,88,Low
2024-11-22 22:40:00,1 hour 28 mins,88,Low
2024-11-22 22:50:00,1 hour 28 mins,88,Low
2024-11-22 23:00:00,1 hour 27 mins,87,Low
2024-11-22 23:10:00,1 hour 27 mins,87,Low
2024-11-22 23:20:00,1 hour 27 mins,87,Low
2024-11-22 23:30:00,1 hour 27 mins,87,Low
2024-11-22 23:40:00,1 hour 26 mins,86,Low
2024-11-22 23:50:00,1 hour 26 mins,86,Low
2024-11-23 00:00:00,1 hour 26 mins,86,Low
