Date and Time,Travel Time,Travel Minutes,State
2024-11-18 09:50:00,1 hour 32 mins,92,Medium
2024-11-18 10:00:00,1 hour 32 mins,92,Medium
2024-11-18 10:10:00,1 hour 32 mins,92,Medium
2024-11-18 10:20:00,1 hour 31 mins,91,Low
2024-11-18 10:30:00,1 hour 31 mins,91,Low
2024-11-18 10:40:00,1 hour 32 mins,92,Medium
2024-11-18 10:50:00,1 hour 32 mins,92,Medium
2024-11-18 11:00:00,1 hour 33 mins,93,Medium
2024-11-18 11:10:00,1 hour 33 mins,93,Medium
2024-11-18 11:20:00,1 hour 33 mins,93,Medium
2024-11-18 11:30:00,1 hour 32 mins,92,Medium
2024-11-18 11:40:00,1 hour 32 mins,92,Medium
2024-11-18 11:50:00,1 hour 32 mins,92,Medium
2024-11-18 12:00:00,1 hour 33 mins,93,Medium
2024-11-18 12:10:00,1 hour 33 mins,93,Medium
2024-11-18 12:20:00,1 hour 33 mins,93,Medium
2024-11-18 12:30:00,1 hour 33 mins,93,Medium
2024-11-18 12:40:00,1 hour 33 mins,93,Medium
2024-11-18 12:50:00,1 hour 33 mins,93,Medium
2024-11-18 13:00:00,1 hour 32 mins,92,Medium
2024-11-18 13:10:00,1 hour 32 mins,92,Medium
2024-11-18 13:20:00,1 hour 32 mins,92,Medium
2024-11-18 13:30:00,1 hour 32 mins,92,Medium
2024-11-18 13:40:00,1 hour 32 mins,92,Medium
2024-11-18 13:50:00,1 hour 32 mins,92,Medium
2024-11-18 14:00:00,1 hour 32 mins,92,Medium
2024-11-18 14:10:00,1 hour 33 mins,93,Medium
2024-11-18 14:20:00,1 hour 34 mins,94,Medium
2024-11-18 14:30:00,1 hour 35 mins,95,Medium
2024-11-18 14:40:00,1 hour 35 mins,95,Medium
2024-11-18 14:50:00,1 hour 35 mins,95,Medium
2024-11-18 15:00:00,1 hour 35 mins,95,Medium
2024-11-18 15:10:00,1 hour 35 mins,95,Medium
2024-11-18 15:20:00,1 hour 35 mins,95,Medium
2024-11-18 15:30:00,1 hour 35 mins,95,Medium
2024-11-18 15:40:00,1 hour 35 mins,95,Medium
2024-11-18 15:50:00,1 hour 35 mins,95,Medium
2024-11-18 16:00:00,1 hour 35 mins,95,Medium
2024-11-18 16:10:00,1 hour 35 mins,95,Medium
2024-11-18 16:20:00,1 hour 34 mins,94,Medium
2024-11-18 16:30:00,1 hour 33 mins,93,Medium
2024-11-18 16:40:00,1 hour 32 mins,92,Medium
2024-11-18 16:50:00,1 hour 32 mins,92,Medium
2024-11-18 17:00:00,1 hour 31 mins,91,Low
2024-11-18 17:10:00,1 hour 30 mins,90,Low
2024-11-18 17:20:00,1 hour 30 mins,90,Low
2024-11-18 17:30:00,1 hour 29 mins,89,Low
2024-11-18 17:40:00,1 hour 29 mins,89,Low
2024-11-18 17:50:00,1 hour 29 mins,89,Low
2024-11-18 18:00:00,1 hour 28 mins,88,Low
2024-11-18 18:10:00,1 hour 28 mins,88,Low
2024-11-18 18:20:00,1 hour 29 mins,89,Low
2024-11-18 18:30:00,1 hour 28 mins,88,Low
2024-11-18 18:40:00,1 hour 28 mins,88,Low
2024-11-18 18:50:00,1 hour 28 mins,88,Low
2024-11-18 19:00:00,1 hour 29 mins,89,Low
2024-11-18 19:10:00,1 hour 28 mins,88,Low
2024-11-18 19:20:00,1 hour 28 mins,88,Low
2024-11-18 19:30:00,1 hour 28 mins,88,Low
2024-11-18 19:40:00,1 hour 27 mins,87,Low
2024-11-18 19:50:00,1 hour 27 mins,87,Low
2024-11-18 20:00:00,1 hour 28 mins,88,Low
2024-11-18 20:10:00,1 hour 27 mins,87,Low
2024-11-18 20:20:00,1 hour 27 mins,87,Low
2024-11-18 20:30:00,1 hour 26 mins,86,Low
2024-11-18 20:40:00,1 hour 27 mins,87,Low
2024-11-18 20:50:00,1 hour 27 mins,87,Low
2024-11-18 21:00:00,1 hour 26 mins,86,Low
2024-11-18 21:10:00,1 hour 26 mins,86,Low
2024-11-18 21:20:00,1 hour 26 mins,86,Low
2024-11-18 21:30:00,1 hour 26 mins,86,Low
2024-11-18 21:40:00,1 hour 27 mins,87,Low
2024-11-18 21:50:00,1 hour 26 mins,86,Low
2024-11-18 22:00:00,1 hour 26 mins,86,Low
2024-11-18 22:10:00,1 hour 26 mins,86,Low
2024-11-18 22:20:00,1 hour 26 mins,86,Low
2024-11-18 22:30:00,1 hour 26 mins,86,Low
2024-11-18 22:40:00,1 hour 26 mins,86,Low
2024-11-18 22:50:00,1 hour 26 mins,86,Low
2024-11-18 23:00:00,1 hour 27 mins,87,Low
2024-11-18 23:10:00,1 hour 28 mins,88,Low
2024-11-18 23:20:00,1 hour 28 mins,88,Low
2024-11-18 23:30:00,1 hour 28 mins,88,Low
2024-11-18 23:40:00,1 hour 28 mins,88,Low
2024-11-18 23:50:00,1 hour 29 mins,89,Low
2024-11-19 00:00:00,1 hour 29 mins,89,Low
